2020-08-27,172.04,0.29
2020-08-28,172.34,0.3
2020-08-31,172.31,-0.03
2020-09-01,172.74,0.43
2020-09-02,173.48,0.74
2020-09-03,173.67,0.19
2020-09-04,173.69,0.02
2020-09-07,173.9,0.21
2020-09-08,173.77,-0.13
2020-09-09,173.8,0.03
2020-09-10,173.59,-0.21
2020-09-11,173.39,-0.2
2020-09-14,173.81,0.42
2020-09-15,173.45,-0.36
2020-09-16,173.9,0.45
2020-09-17,173.88,-0.02
2020-09-18,173.69,-0.19
2020-09-21,172.24,-1.45
2020-09-22,171.85,-0.39
2020-09-23,171.4,-0.45
2020-09-24,171.39,-0.01
2020-09-25,171.54,0.15
2020-09-28,171.57,0.03
2020-09-29,171.9,0.33
2020-10-05,171.37,-0.53
2020-10-06,172.58,1.21
2020-10-07,172.52,-0.06
2020-10-08,172.28,-0.24
2020-10-12,171.73,-0.55
2020-10-13,170.93,-0.8
2020-10-14,170.31,-0.62
2020-10-15,170.05,-0.26
2020-10-16,170.66,0.61
2020-10-19,170.61,-0.05
2020-10-20,170.65,0.04
2020-10-21,170.62,-0.03
2020-10-22,170.52,-0.1
2020-10-23,170.4,-0.12
2020-10-26,169.96,-0.44
2020-10-27,169.09,-0.87
2020-10-28,168.44,-0.65
2020-10-29,168.23,-0.21
2020-10-30,168.81,0.58
2020-11-02,168.7,-0.11
2020-11-03,169.57,0.87
2020-11-04,169.61,0.04
2020-11-05,169.46,-0.15
2020-11-06,170.17,0.71
2020-11-09,170,-0.17
2020-11-10,169.71,-0.29
2020-11-11,168.95,-0.76
2020-11-12,168.86,-0.09
2020-11-13,168.32,-0.54
2020-11-16,168.46,0.14
2020-11-17,168.43,-0.03
2020-11-18,168.6,0.17
2020-11-19,168.79,0.19
2020-11-20,169.73,0.94
2020-11-23,169.51,-0.22
2020-11-24,169.69,0.18
2020-11-25,169.01,-0.68
2020-11-26,168.35,-0.66
2020-11-27,168.56,0.21
2020-11-30,168.02,-0.54
2020-12-01,168.03,0.01
2020-12-02,168.44,0.41
2020-12-03,168.34,-0.1
2020-12-04,167.56,-0.78
2020-12-07,166.42,-1.14
2020-12-08,166.08,-0.34
2020-12-09,166.18,0.1
2020-12-10,166.42,0.24
2020-12-11,166.34,-0.08
2020-12-14,166.75,0.41
2020-12-15,167.08,0.33
2020-12-16,167.29,0.21
2020-12-17,167.41,0.12
2020-12-18,167.83,0.42
2020-12-21,168.5,0.67
2020-12-22,168.42,-0.08
2020-12-23,169.18,0.76
2020-12-24,169.57,0.39
2020-12-28,169.25,-0.32
2020-12-29,168.22,-1.03
2020-12-30,167.56,-0.66
2020-12-31,166.96,-0.6
2021-01-04,166.96,0
2021-01-05,167.55,0.59
2021-01-06,168.7,1.15
2021-01-07,168.86,0.16
2021-01-08,168.9,0.04
2021-01-11,169.41,0.51
2021-01-12,169.34,-0.07
2021-01-13,170.07,0.73
2021-01-14,169.84,-0.23
2021-01-15,170.2,0.36
2021-01-18,169.75,-0.45
2021-01-19,170.19,0.44
2021-01-20,169.66,-0.53
2021-01-21,169.95,0.29
2021-01-22,170.2,0.25
2021-01-25,170.32,0.12
2021-01-26,170.03,-0.29
2021-01-27,170.1,0.07
2021-01-28,170.71,0.61
2021-01-29,171.45,0.74
2021-02-01,172.37,0.92
2021-02-02,172.97,0.6
2021-02-03,172.54,-0.43
2021-02-04,172.48,-0.06
2021-02-05,172.76,0.28
2021-02-08,173.64,0.88
2021-02-09,173.31,-0.33
2021-02-10,173.26,-0.05
2021-02-15,172.78,-0.48
2021-02-16,172.1,-0.68
2021-02-17,171.58,-0.52
2021-02-18,172.1,0.52
2021-02-19,171.71,-0.39
2021-02-22,171.5,-0.21
2021-02-23,171.4,-0.1
2021-02-24,171.9,0.5
2021-02-25,171.84,-0.06
2021-02-26,171.86,0.02
2021-03-02,173.16,1.3
2021-03-03,173.27,0.11
2021-03-04,173.63,0.36
2021-03-05,174.03,0.4
2021-03-08,174.11,0.08
2021-03-09,173.59,-0.52
2021-03-10,174.34,0.75
2021-03-11,174.99,0.65
2021-03-12,174.84,-0.15
2021-03-15,174.5,-0.34
2021-03-16,174.61,0.11
2021-03-17,174.29,-0.32
2021-03-18,174.04,-0.25
2021-03-19,173.13,-0.91
2021-03-22,173.72,0.59
2021-03-23,173.66,-0.06
2021-03-24,173.35,-0.31
2021-03-25,173.68,0.33
2021-03-26,173.58,-0.1
2021-03-29,173.02,-0.56
2021-03-30,172.9,-0.12
2021-03-31,172.35,-0.55
2021-04-01,172.28,-0.07
2021-04-02,171.76,-0.52
2021-04-05,171.66,-0.1
2021-04-06,171.44,-0.22
2021-04-07,171.32,-0.12
2021-04-08,170.6,-0.72
2021-04-09,170.6,0
2021-04-12,170.34,-0.26
2021-04-13,171.42,1.08
2021-04-14,171.9,0.48
2021-04-15,171.1,-0.8
2021-04-16,170.96,-0.14
2021-04-19,171.07,0.11
2021-04-20,171.36,0.29
2021-04-21,171.34,-0.02
2021-04-22,171.95,0.61
2021-04-23,172.1,0.15
2021-04-26,172.38,0.28
2021-04-27,171.87,-0.51
2021-04-28,171.54,-0.33
2021-04-29,171.57,0.03
2021-04-30,171.2,-0.37
2021-05-03,171.48,0.28
2021-05-04,172.71,1.23
2021-05-06,173.21,0.5
2021-05-07,173.61,0.4
2021-05-10,173.61,0
2021-05-11,173.48,-0.13
2021-05-12,174.29,0.81
2021-05-13,174.62,0.33
2021-05-14,175.21,0.59
2021-05-17,175.24,0.03
2021-05-18,175.95,0.71
2021-05-20,176.03,0.08
2021-05-21,175.85,-0.18
2021-05-24,175.25,-0.6
2021-05-25,175.31,0.06
2021-05-26,175.24,-0.07
2021-05-27,174.89,-0.35
2021-05-28,175.2,0.31
2021-05-31,175.22,0.02
2021-06-01,174.97,-0.25
2021-06-02,173.78,-1.19
2021-06-03,173.81,0.03
2021-06-04,174.15,0.34
2021-06-07,174.52,0.37
2021-06-08,173.76,-0.76
2021-06-09,174.4,0.64
2021-06-10,174.38,-0.02
2021-06-11,174.65,0.27
2021-06-14,174.13,-0.52
2021-06-15,174.4,0.27
2021-06-16,174.57,0.17
2021-06-17,174.53,-0.04
2021-06-18,175.73,1.2
2021-06-21,175.43,-0.3
2021-06-22,175.59,0.16
2021-06-23,175.18,-0.41
2021-06-24,175.23,0.05
2021-06-25,175.23,0
2021-06-28,174.56,-0.67
2021-06-29,174.77,0.21
2021-06-30,174.84,0.07
2021-07-01,174.86,0.02
2021-07-02,175.01,0.15
2021-07-05,175.06,0.05
2021-07-06,174.71,-0.35
2021-07-07,175.14,0.43
2021-07-08,175.51,0.37
2021-07-09,176.51,1
2021-07-12,176.91,0.4
2021-07-13,177,0.09
2021-07-14,176.88,-0.12
2021-07-15,177.51,0.63
2021-07-16,177.01,-0.5
2021-07-19,176.45,-0.56
2021-07-20,176.67,0.22
2021-07-21,177.26,0.59
2021-07-22,177.59,0.33
2021-07-23,177.89,0.3
2021-07-26,177.56,-0.33
2021-07-27,177.76,0.2
2021-07-28,177.6,-0.16
2021-07-29,177.24,-0.36
2021-07-30,177.12,-0.12
2021-08-02,177.57,0.45
2021-08-03,178.16,0.59
2021-08-04,178.06,-0.1
2021-08-05,177.38,-0.68
2021-08-06,176.85,-0.53
2021-08-09,176.76,-0.09
2021-08-10,176.78,0.02
2021-08-11,177.15,0.37
2021-08-12,178.03,0.88
2021-08-13,178.82,0.79
2021-08-17,180.19,1.37
2021-08-18,181.57,1.38
2021-08-19,180.42,-1.15
2021-08-20,180.77,0.35
2021-08-23,181.04,0.27
2021-08-24,180.71,-0.33
2021-08-25,180.02,-0.69
2021-08-26,180.2,0.18
2021-08-27,180.56,0.36
2021-08-30,180.5,-0.06
2021-08-31,180.09,-0.41
2021-09-01,179.97,-0.12
2021-09-02,179.17,-0.8
2021-09-03,179.72,0.55
2021-09-06,179.19,-0.53
2021-09-07,179.49,0.3
2021-09-08,179.46,-0.03
2021-09-09,180.19,0.73
2021-09-10,181.16,0.97
2021-09-13,181.44,0.28
2021-09-14,182.19,0.75
2021-09-15,181.94,-0.25
2021-09-16,181.93,-0.01
2021-09-17,181.9,-0.03
2021-09-23,182.5,0.6
2021-09-24,182.19,-0.31
2021-09-27,181.89,-0.3
2021-09-28,182.07,0.18
2021-09-29,183.03,0.96
2021-09-30,183.03,0
2021-10-01,183.08,0.05
2021-10-05,183.91,0.83
2021-10-06,183.99,0.08
2021-10-07,184.36,0.37
2021-10-08,184.38,0.02
2021-10-12,185,0.62
2021-10-13,185.74,0.74
2021-10-14,185.12,-0.62
2021-10-15,184.65,-0.47
2021-10-18,183.79,-0.86
2021-10-19,184.4,0.61
2021-10-20,184.32,-0.08
2021-10-21,183.82,-0.5
2021-10-22,184.04,0.22
2021-10-25,184.34,0.3
2021-10-26,183.28,-1.06
2021-10-27,182.66,-0.62
2021-10-28,183.22,0.56
2021-10-29,183.08,-0.14
2021-11-01,183.12,0.04
2021-11-02,183.78,0.66
2021-11-03,183.8,0.02
2021-11-04,184.55,0.75
2021-11-05,184.4,-0.15
2021-11-08,185.21,0.81
2021-11-09,185.15,-0.06
2021-11-10,184.36,-0.79
2021-11-11,184.81,0.45
2021-11-12,185.15,0.34
2021-11-15,184.48,-0.67
2021-11-16,185.04,0.56
2021-11-17,185.07,0.03
2021-11-18,185.37,0.3
2021-11-19,185.07,-0.3
2021-11-22,185.33,0.26
2021-11-23,185.94,0.61
2021-11-24,186.13,0.19
2021-11-25,186.07,-0.06
2021-11-26,186.14,0.07
2021-11-29,186.64,0.5
2021-11-30,186.8,0.16
2021-12-01,186.26,-0.54
2021-12-02,185.1,-1.16
2021-12-03,184.83,-0.27
2021-12-06,184.95,0.12
2021-12-07,185.73,0.78
2021-12-08,185.41,-0.32
2021-12-09,184.93,-0.48
2021-12-10,185.12,0.19
2021-12-13,184.86,-0.26
2021-12-14,185.14,0.28
2021-12-15,185.77,0.63
2021-12-16,186.03,0.26
2021-12-17,185.6,-0.43
2021-12-20,185.93,0.33
2021-12-21,186.04,0.11
2021-12-22,186.53,0.49
2021-12-23,186.72,0.19
2021-12-24,186.47,-0.25
2021-12-27,186,-0.47
2021-12-28,186.09,0.09
2021-12-29,186.13,0.04
2021-12-30,186.2,0.07
2021-12-31,186.26,0.06
2022-01-03,186.26,0
2022-01-04,187.36,1.1
2022-01-05,187.43,0.07
2022-01-06,187.94,0.51
2022-01-07,188,0.06
2022-01-10,188.18,0.18
2022-01-11,188.21,0.03
2022-01-12,187.35,-0.86
2022-01-13,186.84,-0.51
2022-01-14,186.73,-0.11
2022-01-17,186.63,-0.1
2022-01-18,187.64,1.01
2022-01-19,187.29,-0.35
2022-01-20,187.38,0.09
2022-01-21,187.65,0.27
2022-01-24,188.04,0.39
2022-01-25,188.43,0.39
2022-01-26,189.1,0.67
2022-01-27,189.12,0.02
2022-01-28,189.34,0.22
2022-02-03,189.59,0.25
2022-02-04,189.39,-0.2
2022-02-07,188.82,-0.57
2022-02-08,188.52,-0.3
2022-02-09,188.31,-0.21
2022-02-10,187.81,-0.5
2022-02-11,187.96,0.15
2022-02-14,188.44,0.48
2022-02-15,188.31,-0.13
2022-02-16,188.45,0.14
2022-02-17,188.81,0.36
2022-02-18,189.01,0.2
2022-02-21,188.86,-0.15
2022-02-22,189.1,0.24
2022-02-23,188.58,-0.52
2022-02-24,188.51,-0.07
2022-02-25,189.68,1.17
2022-02-28,190.41,0.73
2022-03-02,190.83,0.42
2022-03-03,190.85,0.02
2022-03-04,190.37,-0.48
2022-03-07,191.63,1.26
2022-03-08,193.82,2.19
2022-03-10,195.37,1.55
2022-03-11,194.35,-1.02
2022-03-14,194.87,0.52
2022-03-15,194.77,-0.1
2022-03-16,194.25,-0.52
2022-03-17,194.7,0.45
2022-03-18,192.05,-2.65
2022-03-21,190.5,-1.55
2022-03-22,190.32,-0.18
2022-03-23,191.59,1.27
2022-03-24,190.01,-1.58
2022-03-25,190.91,0.9
2022-03-28,191.11,0.2
2022-03-29,191.83,0.72
2022-03-30,191.3,-0.53
2022-03-31,190.02,-1.28
2022-04-01,190.44,0.42
2022-04-04,191.27,0.83
2022-04-05,191.13,-0.14
2022-04-06,190.3,-0.83
2022-04-07,191.13,0.83
2022-04-08,191.41,0.28
2022-04-11,192.44,1.03
2022-04-12,193.2,0.76
2022-04-13,193.77,0.57
2022-04-14,192.34,-1.43
2022-04-15,192.02,-0.32
2022-04-18,192.79,0.77
2022-04-19,193.24,0.45
2022-04-20,193.45,0.21
2022-04-21,192.58,-0.87
2022-04-22,191.43,-1.15
2022-04-25,191.55,0.12
2022-04-26,189.83,-1.72
2022-04-27,190.2,0.37
2022-04-28,191.67,1.47
2022-04-29,192.03,0.36
2022-05-02,189.91,-2.12
2022-05-03,189.55,-0.36
2022-05-04,189.51,-0.04
2022-05-06,189.72,0.21
2022-05-09,189.74,0.02
2022-05-10,188.87,-0.87
2022-05-11,189.34,0.47
2022-05-12,189.27,-0.07
2022-05-13,189.87,0.6
2022-05-16,188.43,-1.44
2022-05-17,188.53,0.1
2022-05-18,188.28,-0.25
2022-05-19,187.94,-0.34
2022-05-20,188.13,0.19
2022-05-23,188.93,0.8
2022-05-24,189.66,0.73
2022-05-25,189.48,-0.18
2022-05-26,189.29,-0.19
2022-05-27,187.88,-1.41
2022-05-30,185.74,-2.14
2022-05-31,186.4,0.66
2022-06-02,185.3,-1.1
2022-06-03,186.69,1.39
2022-06-07,187.04,0.35
2022-06-08,188.4,1.36
2022-06-09,188.1,-0.3
2022-06-10,188.02,-0.08
2022-06-13,189,0.98
2022-06-14,190.6,1.6
2022-06-15,190.96,0.36
2022-06-16,191.98,1.02
2022-06-17,191.62,-0.36
2022-06-20,192.12,0.5
2022-06-21,193.18,1.06
2022-06-22,193.11,-0.07
2022-06-23,192.99,-0.12
2022-06-24,193.77,0.78
2022-06-27,193.97,0.2
2022-06-28,192.07,-1.9
2022-06-29,191.92,-0.15
2022-06-30,192.75,0.83
2022-07-01,193.89,1.14
2022-07-04,193.06,-0.83
2022-07-05,193.79,0.73
2022-07-06,194.16,0.37
2022-07-07,194.76,0.6
2022-07-08,194.25,-0.51
2022-07-11,193.94,-0.31
2022-07-12,194.05,0.11
2022-07-13,194.86,0.81
2022-07-14,193.79,-1.07
2022-07-15,194.44,0.65
2022-07-18,195.56,1.12
2022-07-19,194.78,-0.78
2022-07-20,194.82,0.04
2022-07-21,193.88,-0.94
2022-07-22,194.01,0.13
2022-07-25,193.74,-0.27
2022-07-26,193.71,-0.03
2022-07-27,193.84,0.13
2022-07-28,194.14,0.3
2022-07-29,193.35,-0.79
2022-08-01,192.37,-0.98
2022-08-02,193.14,0.77
2022-08-03,192.67,-0.47
2022-08-04,193.71,1.04
2022-08-05,193.83,0.12
2022-08-08,192.2,-1.63
2022-08-09,192.73,0.53
2022-08-10,193.09,0.36
2022-08-11,193.55,0.46
2022-08-12,193.28,-0.27
2022-08-16,193.31,0.03
2022-08-17,192.58,-0.73
2022-08-18,192.92,0.34
2022-08-19,193.81,0.89
2022-08-22,194.51,0.7
2022-08-23,195.57,1.06
2022-08-24,195.32,-0.25
2022-08-25,195.27,-0.05
2022-08-26,194.73,-0.54
2022-08-29,194.2,-0.53
2022-08-30,194.85,0.65
2022-08-31,194.84,-0.01
2022-09-01,194.61,-0.23
2022-09-02,195.37,0.76
2022-09-05,196.35,0.98
2022-09-06,197.45,1.1
2022-09-07,197.52,0.07
2022-09-08,198.52,1
2022-09-13,198.27,-0.25
2022-09-14,198.66,0.39
2022-09-15,199.62,0.96
2022-09-16,199.92,0.3
2022-09-19,198.85,-1.07
2022-09-20,198.32,-0.53
2022-09-21,198.08,-0.24
2022-09-22,197.8,-0.28
2022-09-23,198.45,0.65
2022-09-26,198.4,-0.05
2022-09-27,199.66,1.26
2022-09-28,199.31,-0.35
2022-09-29,199.06,-0.25
2022-09-30,199.66,0.6
2022-10-04,201.26,1.6
2022-10-05,201.79,0.53
2022-10-06,201.52,-0.27
2022-10-07,199.4,-2.12
2022-10-11,198.64,-0.76
2022-10-12,199.66,1.02
2022-10-13,199.23,-0.43
2022-10-14,198.74,-0.49
2022-10-17,198.79,0.05
2022-10-18,199.25,0.46
2022-10-19,198.12,-1.13
2022-10-20,196.21,-1.91
2022-10-21,197.35,1.14
2022-10-24,197.77,0.42
2022-10-25,197.86,0.09
2022-10-26,195.58,-2.28
2022-10-27,195.17,-0.41
2022-10-28,196.77,1.6
2022-10-31,195.94,-0.83
2022-11-01,195.2,-0.74
2022-11-02,193.88,-1.32
2022-11-03,194.53,0.65
2022-11-04,193.88,-0.65
2022-11-07,194.89,1.01
2022-11-08,194.62,-0.27
2022-11-09,191.37,-3.25
2022-11-10,188.42,-2.95
2022-11-11,188.87,0.45
2022-11-14,186.43,-2.44
2022-11-15,187.67,1.24
2022-11-16,187.62,-0.05
2022-11-17,187.62,0
2022-11-18,187.99,0.37
2022-11-21,187.49,-0.5
2022-11-22,189.06,1.57
2022-11-23,189.19,0.13
2022-11-24,189.11,-0.08
2022-11-25,186.88,-2.23
2022-11-28,184.92,-1.96
2022-11-29,185.43,0.51
2022-11-30,184.64,-0.79
2022-12-01,184.62,-0.02
2022-12-02,184.52,-0.1
2022-12-05,184.3,-0.22
2022-12-06,185.82,1.52
2022-12-07,187.81,1.99
2022-12-08,189.02,1.21
2022-12-09,189.55,0.53
2022-12-12,188.07,-1.48
2022-12-13,187.67,-0.4
2022-12-14,187.12,-0.55
2022-12-15,186.12,-1
2022-12-16,186.99,0.87
2022-12-19,187.57,0.58
2022-12-20,186.4,-1.17
2022-12-21,186.32,-0.08
2022-12-22,184.6,-1.72
2022-12-23,182.86,-1.74
2022-12-26,183.22,0.36
2022-12-27,182.61,-0.61
2022-12-28,181.75,-0.86
2022-12-29,181.98,0.23
2022-12-30,181.44,-0.54
2023-01-02,181.44,0
2023-01-03,183.2,1.76
2023-01-04,184.01,0.81
2023-01-05,184.68,0.67
2023-01-06,184.48,-0.2
2023-01-09,184.56,0.08
2023-01-10,183.24,-1.32
2023-01-11,182.9,-0.34
2023-01-12,183.81,0.91
