date,lastvalue,difference
2007-05-03,930.7,-0.2
2007-05-04,929.2,-1.5
2007-05-07,927.7,-1.5
2007-05-08,924.1,-3.6
2007-05-09,923.1,-1
2007-05-10,924.5,1.4
2007-05-11,924.8,0.3
2007-05-14,926.7,1.9
2007-05-15,924.9,-1.8
2007-05-16,924.4,-0.5
2007-05-17,924,-0.4
2007-05-18,925.9,1.9
2007-05-21,932.6,6.7
2007-05-22,931.3,-1.3
2007-05-23,929.9,-1.4
2007-05-25,931.5,1.6
2007-05-28,931.5,0
2007-05-29,930,-1.5
2007-05-30,928.5,-1.5
2007-05-31,929.9,1.4
2007-06-01,927.9,-2
2007-06-04,927.4,-0.5
2007-06-05,928.2,0.8
2007-06-07,927.3,-0.9
2007-06-08,928.3,1
2007-06-11,929.6,1.3
2007-06-12,931.7,2.1
2007-06-13,930.5,-1.2
2007-06-14,931.4,0.9
2007-06-15,929.8,-1.6
2007-06-18,929.8,0
2007-06-19,928,-1.8
2007-06-20,927.6,-0.4
2007-06-21,926.5,-1.1
2007-06-22,927.3,0.8
2007-06-25,927.7,0.4
2007-06-26,926.6,-1.1
2007-06-27,926.4,-0.2
2007-06-28,927.6,1.2
2007-06-29,926.8,-0.8
2007-07-02,925.7,-1.1
2007-07-03,922.7,-3
2007-07-04,918.2,-4.5
2007-07-05,919.9,1.7
2007-07-06,921.1,1.2
2007-07-09,921.2,0.1
2007-07-10,920.4,-0.8
2007-07-11,920.1,-0.3
2007-07-12,920.1,0
2007-07-13,918,-2.1
2007-07-16,916.3,-1.7
2007-07-18,917.4,1.1
2007-07-19,917.2,-0.2
2007-07-20,916,-1.2
2007-07-23,915.7,-0.3
2007-07-24,915.5,-0.2
2007-07-25,914.4,-1.1
2007-07-26,913.8,-0.6
2007-07-27,917.5,3.7
2007-07-30,921.5,4
2007-07-31,923.2,1.7
2007-08-01,920.3,-2.9
2007-08-02,922.5,2.2
2007-08-03,923.9,1.4
2007-08-06,923,-0.9
2007-08-07,924.4,1.4
2007-08-08,922.6,-1.8
2007-08-09,923.8,1.2
2007-08-10,922.4,-1.4
2007-08-13,929.7,7.3
2007-08-14,929.1,-0.6
2007-08-16,931.5,2.4
2007-08-17,942.9,11.4
2007-08-20,949.7,6.8
2007-08-21,944.6,-5.1
2007-08-22,944.6,0
2007-08-23,945,0.4
2007-08-24,940.1,-4.9
2007-08-27,942,1.9
2007-08-28,938.1,-3.9
2007-08-29,940.3,2.2
2007-08-30,943.2,2.9
2007-08-31,939.9,-3.3
2007-09-03,939,-0.9
2007-09-04,938.1,-0.9
2007-09-05,937.6,-0.5
2007-09-06,937.6,0
2007-09-07,939.3,1.7
2007-09-10,937.8,-1.5
2007-09-11,940.1,2.3
2007-09-12,937.4,-2.7
2007-09-13,933.4,-4
2007-09-14,930.4,-3
2007-09-17,930.4,0
2007-09-18,928.4,-2
2007-09-19,929.8,1.4
2007-09-20,926.2,-3.6
2007-09-21,923.7,-2.5
2007-09-27,921,-2.7
2007-09-28,920.7,-0.3
2007-10-01,917.3,-3.4
2007-10-02,914.3,-3
2007-10-04,913.7,-0.6
2007-10-05,916.6,2.9
2007-10-08,916,-0.6
2007-10-09,915.3,-0.7
2007-10-10,917.3,2
2007-10-11,916.3,-1
2007-10-12,918.9,2.6
2007-10-15,915.9,-3
2007-10-16,917.3,1.4
2007-10-17,918.2,0.9
2007-10-18,918.5,0.3
2007-10-19,917.8,-0.7
2007-10-22,915.4,-2.4
2007-10-23,917.6,2.2
2007-10-24,917.7,0.1
2007-10-25,917.4,-0.3
2007-10-26,917.6,0.2
2007-10-29,913.5,-4.1
2007-10-30,908.9,-4.6
2007-10-31,907.4,-1.5
2007-11-01,902.3,-5.1
2007-11-02,902.2,-0.1
2007-11-05,907.1,4.9
2007-11-06,906.1,-1
2007-11-07,908.1,2
2007-11-08,904.4,-3.7
2007-11-09,907.8,3.4
2007-11-12,906.1,-1.7
2007-11-13,910.3,4.2
2007-11-14,916,5.7
2007-11-15,913.4,-2.6
2007-11-16,915.8,2.4
2007-11-19,919.3,3.5
2007-11-20,917.4,-1.9
2007-11-21,923.8,6.4
2007-11-22,925.8,2
2007-11-23,934.1,8.3
2007-11-26,933.9,-0.2
2007-11-27,928.2,-5.7
2007-11-28,931.9,3.7
2007-11-29,929.9,-2
2007-11-30,929.6,-0.3
2007-12-03,925.6,-4
2007-12-04,923.9,-1.7
2007-12-05,923.6,-0.3
2007-12-06,923.1,-0.5
2007-12-07,922.9,-0.2
2007-12-10,919.9,-3
2007-12-11,921.4,1.5
2007-12-12,923.8,2.4
2007-12-13,926.6,2.8
2007-12-14,924.5,-2.1
2007-12-17,927.7,3.2
2007-12-18,932.5,4.8
2007-12-20,939.7,7.2
2007-12-21,941.2,1.5
2007-12-24,943.8,2.6
2007-12-26,938.3,-5.5
2007-12-27,938.9,0.6
2007-12-28,938.9,0
2007-12-31,938.2,-0.7
2008-01-02,938.2,0
2008-01-03,934.5,-3.7
2008-01-04,938.9,4.4
2008-01-07,937.3,-1.6
2008-01-08,941.7,4.4
2008-01-09,939.2,-2.5
2008-01-10,939.8,0.6
2008-01-11,935.6,-4.2
2008-01-14,936.2,0.6
2008-01-15,937.1,0.9
2008-01-16,935.1,-2
2008-01-17,938.6,3.5
2008-01-18,945,6.4
2008-01-21,947.7,2.7
2008-01-22,946.9,-0.8
2008-01-23,954.3,7.4
2008-01-24,951,-3.3
2008-01-25,949.6,-1.4
2008-01-28,946.6,-3
2008-01-29,948.6,2
2008-01-30,946.7,-1.9
2008-01-31,943.9,-2.8
2008-02-01,945.5,1.6
2008-02-04,943.4,-2.1
2008-02-05,942,-1.4
2008-02-11,942.1,0.1
2008-02-12,945.5,3.4
2008-02-13,945.4,-0.1
2008-02-14,944.6,-0.8
2008-02-15,944.6,0
2008-02-18,946.2,1.6
2008-02-19,945.2,-1
2008-02-20,944.3,-0.9
2008-02-21,944.6,0.3
2008-02-22,947,2.4
2008-02-25,949,2
2008-02-26,947.4,-1.6
2008-02-27,946.8,-0.6
2008-02-28,943.6,-3.2
2008-02-29,937.3,-6.3
2008-03-03,937.8,0.5
2008-03-04,945.3,7.5
2008-03-05,946.9,1.6
2008-03-06,947.2,0.3
2008-03-07,949.3,2.1
2008-03-10,957.3,8
2008-03-11,959.3,2
2008-03-12,973.8,14.5
2008-03-13,967,-6.8
2008-03-14,980.5,13.5
2008-03-17,988.3,7.8
2008-03-18,1021.7,33.4
2008-03-19,1019.8,-1.9
2008-03-20,1009.2,-10.6
2008-03-21,1013.9,4.7
2008-03-24,1004.9,-9
2008-03-25,1000.2,-4.7
2008-03-26,985.3,-14.9
2008-03-27,984.6,-0.7
2008-03-28,993,8.4
2008-03-31,991.7,-1.3
2008-04-01,991.6,-0.1
2008-04-02,985.8,-5.8
2008-04-03,977.8,-8
2008-04-04,974.8,-3
2008-04-07,976,1.2
2008-04-08,974.6,-1.4
2008-04-10,975.5,0.9
2008-04-11,976.7,1.2
2008-04-14,974.7,-2
2008-04-15,978.3,3.6
2008-04-16,984,5.7
2008-04-17,992.4,8.4
2008-04-18,988.8,-3.6
2008-04-21,1000.3,11.5
2008-04-22,993.6,-6.7
2008-04-23,994.6,1
2008-04-24,996.8,2.2
2008-04-25,993,-3.8
2008-04-28,994.3,1.3
2008-04-29,996.5,2.2
2008-04-30,999.7,3.2
2008-05-02,1002.6,2.9
2008-05-06,1006.9,4.3
2008-05-07,1012.9,6
2008-05-08,1021,8.1
2008-05-09,1043.2,22.2
2008-05-13,1047.4,4.2
2008-05-14,1043.8,-3.6
2008-05-15,1047.5,3.7
2008-05-16,1049.4,1.9
2008-05-19,1042.2,-7.2
2008-05-20,1039.9,-2.3
2008-05-21,1043.2,3.3
2008-05-22,1047.6,4.4
2008-05-23,1043.1,-4.5
2008-05-26,1044.4,1.3
2008-05-27,1048.7,4.3
2008-05-28,1045,-3.7
2008-05-29,1037.7,-7.3
2008-05-30,1031.4,-6.3
2008-06-02,1026.7,-4.7
2008-06-03,1026.9,0.2
2008-06-04,1016.6,-10.3
2008-06-05,1015.2,-1.4
2008-06-09,1022.5,7.3
2008-06-10,1028.8,6.3
2008-06-11,1028.8,0
2008-06-12,1027.3,-1.5
2008-06-13,1029.9,2.6
2008-06-16,1034.6,4.7
2008-06-17,1040.8,6.2
2008-06-18,1030.2,-10.6
2008-06-19,1022.6,-7.6
2008-06-20,1026.4,3.8
2008-06-23,1026.7,0.3
2008-06-24,1033.4,6.7
2008-06-25,1034.5,1.1
2008-06-26,1035,0.5
2008-06-27,1035,0
2008-06-30,1043.4,8.4
2008-07-01,1043.9,0.5
2008-07-02,1045.7,1.8
2008-07-03,1047.1,1.4
2008-07-04,1037.6,-9.5
2008-07-07,1047.6,10
2008-07-08,1041,-6.6
2008-07-09,1031.7,-9.3
2008-07-10,1014.7,-17
2008-07-11,1000.2,-14.5
2008-07-14,1002,1.8
2008-07-15,1003.7,1.7
2008-07-16,1006.3,2.6
2008-07-17,1007.6,1.3
2008-07-18,1009.9,2.3
2008-07-21,1012.6,2.7
2008-07-22,1015.8,3.2
2008-07-23,1017.5,1.7
2008-07-24,1013.4,-4.1
2008-07-25,1008.9,-4.5
2008-07-28,1007.8,-1.1
2008-07-29,1006.2,-1.6
2008-07-30,1010,3.8
2008-07-31,1008.5,-1.5
2008-08-01,1011.5,3
2008-08-04,1013.8,2.3
2008-08-05,1016.9,3.1
2008-08-06,1017.3,0.4
2008-08-07,1016.5,-0.8
2008-08-08,1015.6,-0.9
2008-08-11,1023.3,7.7
2008-08-12,1033.6,10.3
2008-08-13,1033.4,-0.2
2008-08-14,1037.8,4.4
2008-08-18,1038.5,0.7
2008-08-19,1043.8,5.3
2008-08-20,1047.5,3.7
2008-08-21,1049.1,1.6
2008-08-22,1051.5,2.4
2008-08-25,1054.5,3
2008-08-26,1073.2,18.7
2008-08-27,1086.1,12.9
2008-08-28,1085.1,-1
2008-08-29,1081.8,-3.3
2008-09-01,1087,5.2
2008-09-02,1108.1,21.1
2008-09-03,1117.7,9.6
2008-09-04,1151.6,33.9
2008-09-05,1135.7,-15.9
2008-09-08,1126.5,-9.2
2008-09-09,1092.6,-33.9
2008-09-10,1101,8.4
2008-09-11,1089.7,-11.3
2008-09-12,1106,16.3
2008-09-16,1108.7,2.7
2008-09-17,1150.7,42
2008-09-18,1134.2,-16.5
2008-09-19,1146.7,12.5
2008-09-22,1135.5,-11.2
2008-09-23,1135.6,0.1
2008-09-24,1150.6,15
2008-09-25,1153.9,3.3
2008-09-26,1161.4,7.5
2008-09-29,1157.5,-3.9
2008-09-30,1187.7,30.2
2008-10-01,1214.8,27.1
2008-10-02,1191.2,-23.6
2008-10-06,1210.3,19.1
2008-10-07,1261.9,51.6
2008-10-08,1334.7,72.8
2008-10-09,1372.7,38
2008-10-10,1420.3,47.6
2008-10-13,1372.8,-47.5
2008-10-14,1252.2,-120.6
2008-10-15,1205,-47.2
2008-10-16,1236.3,31.3
2008-10-17,1327.8,91.5
2008-10-20,1337.2,9.4
2008-10-21,1305.2,-32
2008-10-22,1323.9,18.7
2008-10-23,1365.4,41.5
2008-10-24,1414.3,48.9
2008-10-27,1429.6,15.3
2008-10-28,1432.1,2.5
2008-10-29,1478.5,46.4
2008-10-30,1414.7,-63.8
2008-10-31,1291.4,-123.3
2008-11-03,1277.1,-14.3
2008-11-04,1283.6,6.5
2008-11-05,1281.5,-2.1
2008-11-06,1265.9,-15.6
2008-11-07,1320.2,54.3
2008-11-10,1339.5,19.3
2008-11-11,1324.5,-15
2008-11-12,1337,12.5
2008-11-13,1346.3,9.3
2008-11-14,1393.9,47.6
2008-11-17,1390.5,-3.4
2008-11-18,1409.7,19.2
2008-11-19,1425.2,15.5
2008-11-20,1449,23.8
2008-11-21,1488.4,39.4
2008-11-24,1509,20.6
2008-11-25,1498.3,-10.7
2008-11-26,1489.6,-8.7
2008-11-27,1489.9,0.3
2008-11-28,1482.7,-7.2
2008-12-01,1463.3,-19.4
2008-12-02,1461.2,-2.1
2008-12-03,1459.4,-1.8
2008-12-04,1463.6,4.2
2008-12-05,1473.2,9.6
2008-12-08,1481.5,8.3
2008-12-09,1456.8,-24.7
2008-12-10,1445,-11.8
2008-12-11,1418.7,-26.3
2008-12-12,1350.2,-68.5
2008-12-15,1359.4,9.2
2008-12-16,1350.8,-8.6
2008-12-17,1357.3,6.5
2008-12-18,1323.1,-34.2
2008-12-19,1296.5,-26.6
2008-12-22,1289.9,-6.6
2008-12-23,1296.7,6.8
2008-12-24,1333.7,37
2008-12-26,1319,-14.7
2008-12-29,1285.9,-33.1
2008-12-30,1281.8,-4.1
2008-12-31,1257.5,-24.3
2009-01-02,1257.5,0
2009-01-05,1320.2,62.7
2009-01-06,1307.3,-12.9
2009-01-07,1312.2,4.9
2009-01-08,1292.1,-20.1
2009-01-09,1321,28.9
2009-01-12,1329.3,8.3
2009-01-13,1360.3,31
2009-01-14,1362.4,2.1
2009-01-15,1344.6,-17.8
2009-01-16,1372.6,28
2009-01-19,1372,-0.6
2009-01-20,1359.9,-12.1
2009-01-21,1375.6,15.7
2009-01-22,1374.5,-1.1
2009-01-23,1371.8,-2.7
2009-01-28,1391,19.2
2009-01-29,1383.1,-7.9
2009-01-30,1368.5,-14.6
2009-02-02,1382.5,14
2009-02-03,1392.1,9.6
2009-02-04,1390.5,-1.6
2009-02-05,1376.2,-14.3
2009-02-06,1382.7,6.5
2009-02-09,1379.1,-3.6
2009-02-10,1376.2,-2.9
2009-02-11,1387,10.8
2009-02-12,1397.7,10.7
2009-02-13,1394.8,-2.9
2009-02-16,1402.2,7.4
2009-02-17,1411.4,9.2
2009-02-18,1444.6,33.2
2009-02-19,1465.7,21.1
2009-02-20,1474,8.3
2009-02-23,1500.5,26.5
2009-02-24,1496.6,-3.9
2009-02-25,1510.8,14.2
2009-02-26,1508.2,-2.6
2009-02-27,1516.4,8.2
2009-03-02,1525.2,8.8
2009-03-03,1573.6,48.4
2009-03-04,1570.4,-3.2
2009-03-05,1559.5,-10.9
2009-03-06,1545.3,-14.2
2009-03-09,1567.7,22.4
2009-03-10,1548.8,-18.9
2009-03-11,1529.5,-19.3
2009-03-12,1480,-49.5
2009-03-13,1487.4,7.4
2009-03-16,1482.4,-5
2009-03-17,1458,-24.4
2009-03-18,1416.7,-41.3
2009-03-19,1415.4,-1.3
2009-03-20,1391.4,-24
2009-03-23,1399.3,7.9
2009-03-24,1396.3,-3
2009-03-25,1382.1,-14.2
2009-03-26,1384.8,2.7
2009-03-27,1343.7,-41.1
2009-03-30,1328.9,-14.8
2009-03-31,1377.1,48.2
2009-04-01,1398.2,21.1
2009-04-02,1376.8,-21.4
2009-04-03,1349.5,-27.3
2009-04-06,1332.6,-16.9
2009-04-07,1316.2,-16.4
2009-04-08,1324.3,8.1
2009-04-09,1346.8,22.5
2009-04-10,1337.2,-9.6
2009-04-13,1321.3,-15.9
2009-04-14,1332.2,10.9
2009-04-15,1325.3,-6.9
2009-04-16,1337.6,12.3
2009-04-17,1325.9,-11.7
2009-04-20,1328.1,2.2
2009-04-21,1340.6,12.5
2009-04-22,1352.4,11.8
2009-04-23,1345.9,-6.5
2009-04-24,1349.1,3.2
2009-04-27,1341.7,-7.4
2009-04-28,1340.3,-1.4
2009-04-29,1351.7,11.4
2009-04-30,1348,-3.7
2009-05-04,1307.3,-40.7
2009-05-06,1274.6,-32.7
2009-05-07,1278.5,3.9
2009-05-08,1262.4,-16.1
2009-05-11,1256,-6.4
2009-05-12,1236.1,-19.9
2009-05-13,1244.8,8.7
2009-05-14,1238.9,-5.9
2009-05-15,1259.7,20.8
2009-05-18,1261.7,2
2009-05-19,1267.5,5.8
2009-05-20,1243.4,-24.1
2009-05-21,1250.2,6.8
2009-05-22,1247.6,-2.6
2009-05-25,1242.4,-5.2
2009-05-26,1252.5,10.1
2009-05-27,1260.2,7.7
2009-05-28,1258.8,-1.4
2009-05-29,1272.9,14.1
2009-06-01,1258.8,-14.1
2009-06-02,1248.7,-10.1
2009-06-03,1237.3,-11.4
2009-06-04,1236.7,-0.6
2009-06-05,1246.5,9.8
2009-06-08,1245.4,-1.1
2009-06-09,1251.5,6.1
2009-06-10,1258.4,6.9
2009-06-11,1252.8,-5.6
2009-06-12,1251.3,-1.5
2009-06-15,1251.4,0.1
2009-06-16,1260.9,9.5
2009-06-17,1266.1,5.2
2009-06-18,1260,-6.1
2009-06-19,1263.2,3.2
2009-06-22,1266.4,3.2
2009-06-23,1270.4,4
2009-06-24,1287.7,17.3
2009-06-25,1281,-6.7
2009-06-26,1283.6,2.6
2009-06-29,1286.9,3.3
2009-06-30,1284.7,-2.2
2009-07-01,1277.9,-6.8
2009-07-02,1269.1,-8.8
2009-07-03,1263.5,-5.6
2009-07-06,1272.2,8.7
2009-07-07,1267,-5.2
2009-07-08,1268.6,1.6
2009-07-09,1278.8,10.2
2009-07-10,1278.9,0.1
2009-07-13,1277.7,-1.2
2009-07-14,1291.4,13.7
2009-07-15,1295.7,4.3
2009-07-16,1282.6,-13.1
2009-07-17,1266.7,-15.9
2009-07-20,1261.2,-5.5
2009-07-21,1252.5,-8.7
2009-07-22,1250,-2.5
2009-07-23,1251,1
2009-07-24,1250.6,-0.4
2009-07-27,1247.5,-3.1
2009-07-28,1246.4,-1.1
2009-07-29,1241.9,-4.5
2009-07-30,1239.5,-2.4
2009-07-31,1240.5,1
2009-08-03,1230.7,-9.8
2009-08-04,1222.3,-8.4
2009-08-05,1218.7,-3.6
2009-08-06,1220.9,2.2
2009-08-07,1222.8,1.9
2009-08-10,1226.3,3.5
2009-08-11,1223.6,-2.7
2009-08-12,1237.7,14.1
2009-08-13,1248.1,10.4
2009-08-14,1237.1,-11
2009-08-17,1235,-2.1
2009-08-18,1249.2,14.2
2009-08-19,1256.7,7.5
2009-08-20,1250.5,-6.2
2009-08-21,1247.8,-2.7
2009-08-24,1248.2,0.4
2009-08-25,1242.1,-6.1
2009-08-26,1246.7,4.6
2009-08-27,1248.1,1.4
2009-08-28,1248.9,0.8
2009-08-31,1244.9,-4
2009-09-01,1246.9,2
2009-09-02,1245.8,-1.1
2009-09-03,1249.8,4
2009-09-04,1246.9,-2.9
2009-09-07,1243.8,-3.1
2009-09-08,1235,-8.8
2009-09-09,1232.1,-2.9
2009-09-10,1225.9,-6.2
2009-09-11,1225.9,0
2009-09-14,1222.1,-3.8
2009-09-15,1224.8,2.7
2009-09-16,1220.6,-4.2
2009-09-17,1211.6,-9
2009-09-18,1206.1,-5.5
2009-09-21,1208,1.9
2009-09-22,1205.8,-2.2
2009-09-23,1204.1,-1.7
2009-09-24,1195.4,-8.7
2009-09-25,1196.4,1
2009-09-28,1192.9,-3.5
2009-09-29,1192.8,-0.1
2009-09-30,1188.7,-4.1
2009-10-01,1181.4,-7.3
2009-10-05,1175.2,-6.2
2009-10-06,1173.2,-2
2009-10-07,1170.2,-3
2009-10-08,1170.8,0.6
2009-10-09,1168.4,-2.4
2009-10-12,1166.6,-1.8
2009-10-13,1170,3.4
2009-10-14,1168,-2
2009-10-15,1167.7,-0.3
2009-10-16,1158.4,-9.3
2009-10-19,1158.8,0.4
2009-10-20,1176.2,17.4
2009-10-21,1166.7,-9.5
2009-10-22,1179.1,12.4
2009-10-23,1183.2,4.1
2009-10-26,1184.6,1.4
2009-10-27,1180.4,-4.2
2009-10-28,1187.1,6.7
2009-10-29,1193.6,6.5
2009-10-30,1200.6,7
2009-11-02,1183.4,-17.2
2009-11-03,1188.2,4.8
2009-11-04,1178.9,-9.3
2009-11-05,1181.2,2.3
2009-11-06,1178.5,-2.7
2009-11-09,1171.2,-7.3
2009-11-10,1161.6,-9.6
2009-11-11,1158.7,-2.9
2009-11-12,1159.5,0.8
2009-11-13,1157.4,-2.1
2009-11-16,1161.1,3.7
2009-11-17,1155.1,-6
2009-11-18,1152.8,-2.3
2009-11-19,1153.3,0.5
2009-11-20,1156.2,2.9
2009-11-23,1162.6,6.4
2009-11-24,1157.1,-5.5
2009-11-25,1156.1,-1
2009-11-26,1155,-1.1
2009-11-27,1153.6,-1.4
2009-11-30,1167.4,13.8
2009-12-01,1161.8,-5.6
2009-12-02,1162.2,0.4
2009-12-03,1154.4,-7.8
2009-12-04,1155.7,1.3
2009-12-07,1152.9,-2.8
2009-12-08,1155.8,2.9
2009-12-09,1154.6,-1.2
2009-12-10,1161.8,7.2
2009-12-11,1163.2,1.4
2009-12-14,1164.9,1.7
2009-12-15,1163.6,-1.3
2009-12-16,1161.6,-2
2009-12-17,1166,4.4
2009-12-18,1173.7,7.7
2009-12-21,1178.1,4.4
2009-12-22,1179.6,1.5
2009-12-23,1183.4,3.8
2009-12-24,1183.6,0.2
2009-12-28,1176.7,-6.9
2009-12-29,1169.9,-6.8
2009-12-30,1170.9,1
2009-12-31,1167.6,-3.3
2010-01-04,1167.6,0
2010-01-05,1156.2,-11.4
2010-01-06,1144.3,-11.9
2010-01-07,1138.2,-6.1
2010-01-08,1133.2,-5
2010-01-11,1132.9,-0.3
2010-01-12,1119.8,-13.1
2010-01-13,1124.2,4.4
2010-01-14,1126.4,2.2
2010-01-15,1122.1,-4.3
2010-01-18,1123.2,1.1
2010-01-19,1126.9,3.7
2010-01-20,1124.3,-2.6
2010-01-21,1132.3,8
2010-01-22,1138.5,6.2
2010-01-25,1150.1,11.6
2010-01-26,1149.1,-1
2010-01-27,1151.2,2.1
2010-01-28,1159.4,8.2
2010-01-29,1156.5,-2.9
2010-02-01,1157.9,1.4
2010-02-02,1167.8,9.9
2010-02-03,1160.1,-7.7
2010-02-04,1152.2,-7.9
2010-02-05,1153.3,1.1
2010-02-08,1171,17.7
2010-02-09,1172.6,1.6
2010-02-10,1166.6,-6
2010-02-11,1157.9,-8.7
2010-02-12,1157.1,-0.8
2010-02-16,1154.9,-2.2
2010-02-17,1152.9,-2
2010-02-18,1142.7,-10.2
2010-02-19,1147.5,4.8
2010-02-22,1157.8,10.3
2010-02-23,1149.3,-8.5
2010-02-24,1148.5,-0.8
2010-02-25,1156.1,7.6
2010-02-26,1158.4,2.3
2010-03-02,1160.2,1.8
2010-03-03,1152.7,-7.5
2010-03-04,1146.6,-6.1
2010-03-05,1143.8,-2.8
2010-03-08,1141.9,-1.9
2010-03-09,1133.7,-8.2
2010-03-10,1134.5,0.8
2010-03-11,1132.7,-1.8
2010-03-12,1131,-1.7
2010-03-15,1131.1,0.1
2010-03-16,1133.9,2.8
2010-03-17,1133.7,-0.2
2010-03-18,1129.5,-4.2
2010-03-19,1131.3,1.8
2010-03-22,1132.9,1.6
2010-03-23,1136.5,3.6
2010-03-24,1134.3,-2.2
2010-03-25,1135.5,1.2
2010-03-26,1141.2,5.7
2010-03-29,1141.7,0.5
2010-03-30,1138.6,-3.1
2010-03-31,1130.8,-7.8
2010-04-01,1132.5,1.7
2010-04-02,1128.3,-4.2
2010-04-05,1124.3,-4
2010-04-06,1125.1,0.8
2010-04-07,1123.1,-2
2010-04-08,1121.8,-1.3
2010-04-09,1123.2,1.4
2010-04-12,1118.8,-4.4
2010-04-13,1113,-5.8
2010-04-14,1120.1,7.1
2010-04-15,1115.7,-4.4
2010-04-16,1108.7,-7
2010-04-19,1113.2,4.5
2010-04-20,1117,3.8
2010-04-21,1115.8,-1.2
2010-04-22,1110.1,-5.7
2010-04-23,1110.5,0.4
2010-04-26,1110,-0.5
2010-04-27,1104,-6
2010-04-28,1106.8,2.8
2010-04-29,1118.9,12.1
2010-04-30,1115.5,-3.4
2010-05-03,1108.5,-7
2010-05-04,1115.8,7.3
2010-05-06,1114.6,-1.2
2010-05-07,1137.1,22.5
2010-05-10,1158.7,21.6
2010-05-11,1133.8,-24.9
2010-05-12,1130.1,-3.7
2010-05-13,1138.1,8
2010-05-14,1131,-7.1
2010-05-17,1133.1,2.1
2010-05-18,1149.9,16.8
2010-05-19,1150.2,0.3
2010-05-20,1165.1,14.9
2010-05-24,1178.6,13.5
2010-05-25,1212,33.4
2010-05-26,1255.1,43.1
2010-05-27,1252.9,-2.2
2010-05-28,1234.2,-18.7
2010-05-31,1200.2,-34
2010-06-01,1201.6,1.4
2010-06-03,1208.9,7.3
2010-06-04,1204.7,-4.2
2010-06-07,1201.1,-3.6
2010-06-08,1234.8,33.7
2010-06-09,1233.5,-1.3
2010-06-10,1242.2,8.7
2010-06-11,1261.5,19.3
2010-06-14,1240.9,-20.6
2010-06-15,1225,-15.9
2010-06-16,1223.9,-1.1
2010-06-17,1211,-12.9
2010-06-18,1215.9,4.9
2010-06-21,1205.9,-10
2010-06-22,1176.7,-29.2
2010-06-23,1182.6,5.9
2010-06-24,1188.2,5.6
2010-06-25,1185.2,-3
2010-06-28,1204.7,19.5
2010-06-29,1200.4,-4.3
2010-06-30,1210.3,9.9
2010-07-01,1230.1,19.8
2010-07-02,1231.2,1.1
2010-07-05,1221.2,-10
2010-07-06,1223.6,2.4
2010-07-07,1228.6,5
2010-07-08,1221.8,-6.8
2010-07-09,1211.2,-10.6
2010-07-12,1198.8,-12.4
2010-07-13,1197.5,-1.3
2010-07-14,1204.6,7.1
2010-07-15,1199.2,-5.4
2010-07-16,1204.7,5.5
2010-07-19,1201.1,-3.6
2010-07-20,1215.9,14.8
2010-07-21,1211.8,-4.1
2010-07-22,1203.6,-8.2
2010-07-23,1206.9,3.3
2010-07-26,1197.2,-9.7
2010-07-27,1194.4,-2.8
2010-07-28,1183.6,-10.8
2010-07-29,1186.5,2.9
2010-07-30,1187.2,0.7
2010-08-02,1185,-2.2
2010-08-03,1173.4,-11.6
2010-08-04,1168.7,-4.7
2010-08-05,1169.5,0.8
2010-08-06,1168.2,-1.3
2010-08-09,1165.7,-2.5
2010-08-10,1159.1,-6.6
2010-08-11,1167.2,8.1
2010-08-12,1177.3,10.1
2010-08-13,1193.6,16.3
2010-08-16,1186.7,-6.9
2010-08-17,1193.2,6.5
2010-08-18,1178.7,-14.5
2010-08-19,1173.9,-4.8
2010-08-20,1173.3,-0.6
2010-08-23,1179.9,6.6
2010-08-24,1181.8,1.9
2010-08-25,1189,7.2
2010-08-26,1195.4,6.4
2010-08-27,1194.4,-1
2010-08-30,1195.2,0.8
2010-08-31,1189.1,-6.1
2010-09-01,1196.8,7.7
2010-09-02,1190.6,-6.2
2010-09-03,1181,-9.6
2010-09-06,1177.8,-3.2
2010-09-07,1171.2,-6.6
2010-09-08,1176.4,5.2
2010-09-09,1176.2,-0.2
2010-09-10,1169.1,-7.1
2010-09-13,1166.4,-2.7
2010-09-14,1161.4,-5
2010-09-15,1161.4,0
2010-09-16,1160.8,-0.6
2010-09-17,1163.2,2.4
2010-09-20,1163.1,-0.1
2010-09-24,1162.1,-1
2010-09-27,1156.4,-5.7
2010-09-28,1148.8,-7.6
2010-09-29,1148.5,-0.3
2010-09-30,1142,-6.5
2010-10-01,1141.3,-0.7
2010-10-04,1134.4,-6.9
2010-10-05,1124.1,-10.3
2010-10-06,1130.7,6.6
2010-10-07,1120.1,-10.6
2010-10-08,1117.4,-2.7
2010-10-11,1119.7,2.3
2010-10-12,1115.4,-4.3
2010-10-13,1127,11.6
2010-10-14,1119.5,-7.5
2010-10-15,1112.8,-6.7
2010-10-18,1114.7,1.9
2010-10-19,1117.2,2.5
2010-10-20,1123.6,6.4
2010-10-21,1131.3,7.7
2010-10-22,1126.2,-5.1
2010-10-25,1129.5,3.3
2010-10-26,1117.2,-12.3
2010-10-27,1117.7,0.5
2010-10-28,1126,8.3
2010-10-29,1126.6,0.6
2010-11-01,1124.2,-2.4
2010-11-02,1117.4,-6.8
2010-11-03,1114.9,-2.5
2010-11-04,1110.3,-4.6
2010-11-05,1107,-3.3
2010-11-08,1106.1,-0.9
2010-11-09,1113.1,7
2010-11-10,1115.8,2.7
2010-11-11,1114.3,-1.5
2010-11-12,1107.5,-6.8
